experiment,policy,category,training_seed,evaluation_seed,episode,max_cycles_per_episode,max_episode_steps,success,failure,completed_cycles,at_least_one_cycle,at_least_two_cycles,at_least_three_cycles,task_return,environment_return,episode_length,dfa_transitions,reached_dfa_states,env_terminated,env_truncated,stopped_at_cycle_cap
prova_atterraggio,best_policy.pth,best,,,838,3,gym_default,1,0,0,0,0,0,10000.0,229.17925978562207,540,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,839,3,gym_default,1,0,0,0,0,0,10000.0,186.5607230578642,525,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,840,3,gym_default,1,0,0,0,0,0,10000.0,216.04766458579448,715,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,841,3,gym_default,1,0,0,0,0,0,10000.0,231.8187608519085,310,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,842,3,gym_default,1,0,0,0,0,0,10000.0,186.27511562484239,659,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,843,3,gym_default,0,0,0,0,0,0,0.0,-1162.8021424433502,913,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,844,3,gym_default,1,0,0,0,0,0,10000.0,259.5995990025753,323,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,845,3,gym_default,1,0,0,0,0,0,10000.0,243.27057169125544,382,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,846,3,gym_default,0,0,0,0,0,0,0.0,-640.2578763329105,441,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,847,3,gym_default,1,0,0,0,0,0,10000.0,233.457959615665,308,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,848,3,gym_default,0,0,0,0,0,0,0.0,-332.09356779085454,242,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,849,3,gym_default,1,0,0,0,0,0,10000.0,238.96000138386373,408,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,850,3,gym_default,1,0,0,0,0,0,10000.0,254.51525388355282,502,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,851,3,gym_default,0,0,0,0,0,0,0.0,-500.7994524118537,124,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,852,3,gym_default,0,0,0,0,0,0,0.0,-362.3145891698347,285,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,853,3,gym_default,1,0,0,0,0,0,10000.0,263.08729117817825,324,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,854,3,gym_default,1,0,0,0,0,0,10000.0,224.64156934452762,326,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,855,3,gym_default,1,0,0,0,0,0,10000.0,258.662047454622,316,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,856,3,gym_default,0,0,0,0,0,0,0.0,-620.9491146814519,346,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,857,3,gym_default,1,0,0,0,0,0,10000.0,249.29688942174292,366,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,858,3,gym_default,1,0,0,0,0,0,10000.0,229.34957847183466,340,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,859,3,gym_default,1,0,0,0,0,0,10000.0,226.70545776355772,345,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,860,3,gym_default,1,0,0,0,0,0,10000.0,236.4186263518934,312,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,861,3,gym_default,1,0,0,0,0,0,10000.0,225.39832508146094,628,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,862,3,gym_default,1,0,0,0,0,0,10000.0,265.67558838797675,447,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,863,3,gym_default,1,0,0,0,0,0,10000.0,244.93674530351186,479,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,864,3,gym_default,1,0,0,0,0,0,10000.0,243.7788045609871,353,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,865,3,gym_default,1,0,0,0,0,0,10000.0,244.02412104383757,345,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,866,3,gym_default,1,0,0,0,0,0,10000.0,226.4939609793883,698,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,867,3,gym_default,1,0,0,0,0,0,10000.0,265.50511058493805,359,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,868,3,gym_default,1,0,0,0,0,0,10000.0,250.1421391036895,345,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,869,3,gym_default,1,0,0,0,0,0,10000.0,242.1088215970395,448,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,870,3,gym_default,1,0,0,0,0,0,10000.0,251.24524866148005,332,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,871,3,gym_default,1,0,0,0,0,0,10000.0,194.99221522827764,510,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,872,3,gym_default,0,0,0,0,0,0,0.0,-148.77898509905316,499,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,873,3,gym_default,0,0,0,0,0,0,0.0,-579.9520590357845,344,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,874,3,gym_default,1,0,0,0,0,0,10000.0,217.75651255886012,359,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,875,3,gym_default,0,0,0,0,0,0,0.0,-140.4796616234657,1000,0,1,0,1,0
prova_atterraggio,best_policy.pth,best,,,876,3,gym_default,0,0,0,0,0,0,0.0,-281.48184261969334,121,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,877,3,gym_default,1,0,0,0,0,0,10000.0,241.506518444009,331,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,878,3,gym_default,0,0,0,0,0,0,0.0,-375.58053332268116,232,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,879,3,gym_default,1,0,0,0,0,0,10000.0,225.64510931359067,348,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,880,3,gym_default,0,0,0,0,0,0,0.0,-661.9907355168547,295,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,881,3,gym_default,1,0,0,0,0,0,10000.0,222.10232797482283,455,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,882,3,gym_default,1,0,0,0,0,0,10000.0,268.53013842322343,328,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,883,3,gym_default,1,0,0,0,0,0,10000.0,155.9911452397231,882,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,884,3,gym_default,1,0,0,0,0,0,10000.0,207.30250116544713,730,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,885,3,gym_default,1,0,0,0,0,0,10000.0,239.1360870423669,306,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,886,3,gym_default,1,0,0,0,0,0,10000.0,241.4368096413388,356,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,887,3,gym_default,1,0,0,0,0,0,10000.0,222.89851489301526,324,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,888,3,gym_default,0,0,0,0,0,0,0.0,-605.0372669076979,642,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,889,3,gym_default,1,0,0,0,0,0,10000.0,268.80252044356735,374,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,890,3,gym_default,0,0,0,0,0,0,0.0,-140.81578911193407,1000,2,1|2|3,0,1,0
prova_atterraggio,best_policy.pth,best,,,891,3,gym_default,1,0,0,0,0,0,10000.0,265.114656837413,304,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,892,3,gym_default,1,0,0,0,0,0,10000.0,200.35196217444195,801,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,893,3,gym_default,1,0,0,0,0,0,10000.0,208.691983418762,834,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,894,3,gym_default,1,0,0,0,0,0,10000.0,244.89867777559303,445,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,895,3,gym_default,1,0,0,0,0,0,10000.0,258.95270909688327,317,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,896,3,gym_default,0,0,0,0,0,0,0.0,-401.6991524521716,131,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,897,3,gym_default,0,0,0,0,0,0,0.0,-674.5913921704221,282,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,898,3,gym_default,0,0,0,0,0,0,0.0,-524.2909509437939,337,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,899,3,gym_default,1,0,0,0,0,0,10000.0,248.02408117712935,348,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,900,3,gym_default,0,0,0,0,0,0,0.0,-231.18822339452032,855,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,901,3,gym_default,1,0,0,0,0,0,10000.0,248.9961845983716,446,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,902,3,gym_default,0,0,0,0,0,0,0.0,-257.8831248129654,330,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,903,3,gym_default,0,0,0,0,0,0,0.0,-402.82191385659127,490,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,904,3,gym_default,1,0,0,0,0,0,10000.0,232.34134993416902,346,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,905,3,gym_default,1,0,0,0,0,0,10000.0,251.48417806203258,457,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,906,3,gym_default,1,0,0,0,0,0,10000.0,231.40577328558967,319,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,907,3,gym_default,1,0,0,0,0,0,10000.0,239.45706073017536,334,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,908,3,gym_default,1,0,0,0,0,0,10000.0,221.99054092942814,357,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,909,3,gym_default,1,0,0,0,0,0,10000.0,219.33807130334907,320,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,910,3,gym_default,0,0,0,0,0,0,0.0,-617.9532582921481,278,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,911,3,gym_default,1,0,0,0,0,0,10000.0,249.06724253450886,321,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,912,3,gym_default,1,0,0,0,0,0,10000.0,219.2475094605889,330,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,913,3,gym_default,1,0,0,0,0,0,10000.0,253.60240439648865,333,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,914,3,gym_default,1,0,0,0,0,0,10000.0,266.4608279966924,340,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,915,3,gym_default,1,0,0,0,0,0,10000.0,251.90864823941422,308,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,916,3,gym_default,1,0,0,0,0,0,10000.0,209.70175245247614,511,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,917,3,gym_default,0,0,0,0,0,0,0.0,-238.80627144508327,1000,1,1|2,0,1,0
prova_atterraggio,best_policy.pth,best,,,918,3,gym_default,1,0,0,0,0,0,10000.0,244.03485758283665,317,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,919,3,gym_default,1,0,0,0,0,0,10000.0,222.93993193149774,410,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,920,3,gym_default,1,0,0,0,0,0,10000.0,227.0120263446119,578,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,921,3,gym_default,1,0,0,0,0,0,10000.0,235.50189119416206,502,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,922,3,gym_default,1,0,0,0,0,0,10000.0,269.22844541943795,333,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,923,3,gym_default,1,0,0,0,0,0,10000.0,258.32564029987424,322,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,924,3,gym_default,1,0,0,0,0,0,10000.0,183.42660854753822,747,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,925,3,gym_default,1,0,0,0,0,0,10000.0,245.90749657891433,328,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,926,3,gym_default,1,0,0,0,0,0,10000.0,217.85131984799486,343,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,927,3,gym_default,0,0,0,0,0,0,0.0,-623.9113122014304,343,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,928,3,gym_default,1,0,0,0,0,0,10000.0,273.444684179418,357,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,929,3,gym_default,1,0,0,0,0,0,10000.0,222.6381715288694,732,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,930,3,gym_default,1,0,0,0,0,0,10000.0,158.2434629035654,994,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,931,3,gym_default,1,0,0,0,0,0,10000.0,237.1891700206131,354,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,932,3,gym_default,0,0,0,0,0,0,0.0,-244.15381582388767,651,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,933,3,gym_default,1,0,0,0,0,0,10000.0,206.53464467286568,347,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,934,3,gym_default,0,0,0,0,0,0,0.0,-507.62740395474793,397,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,935,3,gym_default,0,0,0,0,0,0,0.0,-250.37712823900458,95,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,936,3,gym_default,1,0,0,0,0,0,10000.0,228.31247976792218,572,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,937,3,gym_default,1,0,0,0,0,0,10000.0,262.32591818941285,476,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,938,3,gym_default,1,0,0,0,0,0,10000.0,242.57638421577948,307,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,939,3,gym_default,1,0,0,0,0,0,10000.0,224.36835015819617,341,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,940,3,gym_default,1,0,0,0,0,0,10000.0,262.53718970160514,438,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,941,3,gym_default,0,0,0,0,0,0,0.0,-510.2128719452126,779,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,942,3,gym_default,1,0,0,0,0,0,10000.0,252.56670380825662,372,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,943,3,gym_default,1,0,0,0,0,0,10000.0,268.34689548551717,334,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,944,3,gym_default,0,0,0,0,0,0,0.0,-329.0047412482585,291,2,1|2|3,1,0,0
prova_atterraggio,best_policy.pth,best,,,945,3,gym_default,1,0,0,0,0,0,10000.0,224.99299603333108,325,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,946,3,gym_default,0,0,0,0,0,0,0.0,-193.0982084309481,674,2,1|2|3,1,0,0
prova_atterraggio,best_policy.pth,best,,,947,3,gym_default,1,0,0,0,0,0,10000.0,253.43146936714902,463,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,948,3,gym_default,1,0,0,0,0,0,10000.0,247.4367591939339,497,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,949,3,gym_default,1,0,0,0,0,0,10000.0,262.83751231116497,331,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,950,3,gym_default,1,0,0,0,0,0,10000.0,263.4178960350083,455,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,951,3,gym_default,1,0,0,0,0,0,10000.0,226.5392918608124,361,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,952,3,gym_default,0,0,0,0,0,0,0.0,-293.8203938136828,83,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,953,3,gym_default,1,0,0,0,0,0,10000.0,171.0141746225719,698,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,954,3,gym_default,1,0,0,0,0,0,10000.0,221.45016919711958,514,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,955,3,gym_default,0,0,0,0,0,0,0.0,-650.22309022554,295,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,956,3,gym_default,1,0,0,0,0,0,10000.0,278.8561488970002,319,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,957,3,gym_default,0,0,0,0,0,0,0.0,-387.2349288375567,414,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,958,3,gym_default,1,0,0,0,0,0,10000.0,250.3949276977785,320,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,959,3,gym_default,1,0,0,0,0,0,10000.0,225.119334117768,379,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,960,3,gym_default,1,0,0,0,0,0,10000.0,250.55100581837667,359,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,961,3,gym_default,1,0,0,0,0,0,10000.0,232.21509437323115,316,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,962,3,gym_default,1,0,0,0,0,0,10000.0,254.41352273221105,316,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,963,3,gym_default,1,0,0,0,0,0,10000.0,180.73384571366617,687,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,964,3,gym_default,1,0,0,0,0,0,10000.0,151.15721055675485,730,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,965,3,gym_default,0,0,0,0,0,0,0.0,-326.5325283565187,372,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,966,3,gym_default,1,0,0,0,0,0,10000.0,270.3402689480216,346,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,967,3,gym_default,1,0,0,0,0,0,10000.0,227.69433211532737,346,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,968,3,gym_default,1,0,0,0,0,0,10000.0,231.05609543820236,588,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,969,3,gym_default,0,0,0,0,0,0,0.0,-376.901836762675,234,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,970,3,gym_default,0,0,0,0,0,0,0.0,-356.4205610256495,285,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,971,3,gym_default,0,0,0,0,0,0,0.0,-151.955129004706,1000,2,1|2|3,0,1,0
prova_atterraggio,best_policy.pth,best,,,972,3,gym_default,1,0,0,0,0,0,10000.0,234.0125338102037,327,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,973,3,gym_default,1,0,0,0,0,0,10000.0,245.00261520066763,437,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,974,3,gym_default,1,0,0,0,0,0,10000.0,214.49359654372577,620,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,975,3,gym_default,0,0,0,0,0,0,0.0,-470.78081044310477,498,2,1|2|3,1,0,0
prova_atterraggio,best_policy.pth,best,,,976,3,gym_default,1,0,0,0,0,0,10000.0,221.3468635364685,396,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,977,3,gym_default,1,0,0,0,0,0,10000.0,251.99935419162145,322,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,978,3,gym_default,1,0,0,0,0,0,10000.0,239.589755569827,305,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,979,3,gym_default,1,0,0,0,0,0,10000.0,230.36617679529417,369,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,980,3,gym_default,1,0,0,0,0,0,10000.0,233.26068614408908,463,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,981,3,gym_default,1,0,0,0,0,0,10000.0,230.94220771888453,365,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,982,3,gym_default,1,0,0,0,0,0,10000.0,236.61165625527718,426,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,983,3,gym_default,0,0,0,0,0,0,0.0,-129.74543136303413,1000,1,1|2,0,1,0
prova_atterraggio,best_policy.pth,best,,,984,3,gym_default,0,0,0,0,0,0,0.0,-334.64836555467093,238,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,985,3,gym_default,0,0,0,0,0,0,0.0,-313.0599593612948,293,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,986,3,gym_default,1,0,0,0,0,0,10000.0,272.7934482711074,371,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,987,3,gym_default,1,0,0,0,0,0,10000.0,236.67766793075748,612,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,988,3,gym_default,0,0,0,0,0,0,0.0,-562.3137516985792,299,1,1|2,1,0,0
prova_atterraggio,best_policy.pth,best,,,989,3,gym_default,1,0,0,0,0,0,10000.0,260.876106208757,428,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,990,3,gym_default,1,0,0,0,0,0,10000.0,199.7589167778878,488,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,991,3,gym_default,1,0,0,0,0,0,10000.0,238.08212632851138,508,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,992,3,gym_default,1,0,0,0,0,0,10000.0,220.30725731428566,475,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,993,3,gym_default,0,0,0,0,0,0,0.0,-508.4031371021783,272,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,994,3,gym_default,1,0,0,0,0,0,10000.0,268.1366973691654,441,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,995,3,gym_default,1,0,0,0,0,0,10000.0,212.67324281759193,339,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,996,3,gym_default,1,0,0,0,0,0,10000.0,222.89572645421788,506,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,997,3,gym_default,1,0,0,0,0,0,10000.0,220.03279729547904,638,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,998,3,gym_default,1,0,0,0,0,0,10000.0,230.31836641593694,349,3,1|2|3|4,1,0,0
prova_atterraggio,best_policy.pth,best,,,999,3,gym_default,0,0,0,0,0,0,0.0,-393.66599306884103,291,0,1,1,0,0
prova_atterraggio,best_policy.pth,best,,,1000,3,gym_default,1,0,0,0,0,0,10000.0,192.80113443503416,797,3,1|2|3|4,1,0,0
